CustomerID,recency_days,frequency_invoices,monetary_value,country
14040.0,25,9,3383.34,United Kingdom
14042.0,436,1,431.98,United Kingdom
14043.0,440,1,164.31,United Kingdom
14044.0,21,2,418.91,United Kingdom
14045.0,49,4,1647.75,United Kingdom
14047.0,48,3,824.46,United Kingdom
14048.0,16,1,409.93,United Kingdom
14049.0,29,1,1031.83,United Kingdom
14051.0,8,9,4711.4800000000005,United Kingdom
14055.0,434,1,274.32,United Kingdom
14057.0,6,4,1669.24,United Kingdom
14060.0,2,6,1931.46,United Kingdom
14061.0,435,2,553.4300000000001,United Kingdom
14062.0,34,7,6072.57,United Kingdom
14063.0,398,7,9471.5,United Kingdom
14064.0,399,1,412.15,United Kingdom
14068.0,31,2,753.62,United Kingdom
14070.0,396,1,326.55,United Kingdom
14072.0,378,1,390.85,United Kingdom
14078.0,85,1,136.24,United Kingdom
14079.0,393,1,243.63,United Kingdom
14080.0,441,2,414.65,United Kingdom
14081.0,13,8,3340.4,United Kingdom
14082.0,76,1,182.25,United Kingdom
14083.0,65,4,524.06,United Kingdom
14085.0,21,11,4132.14,United Kingdom
14087.0,446,1,236.69,United Kingdom
14088.0,34,1,7544.91,United Kingdom
14090.0,36,1,76.32000000000001,United Kingdom
14091.0,409,1,5520.0,United Kingdom
14092.0,33,5,1345.28,United Kingdom
14095.0,434,1,2.95,United Kingdom
14099.0,6,5,1624.0900000000001,United Kingdom
14101.0,6,2,1844.03,United Kingdom
14105.0,432,1,646.3000000000001,United Kingdom
14106.0,448,1,214.79999999999998,United Kingdom
14107.0,7,3,784.35,United Kingdom
14108.0,442,2,447.05,United Kingdom
14110.0,389,3,980.97,United Kingdom
14113.0,66,6,1854.69,United Kingdom
14114.0,42,1,195.13,United Kingdom
14115.0,378,1,117.80000000000001,United Kingdom
14119.0,429,1,66.48,United Kingdom
14122.0,440,2,131.58999999999997,United Kingdom
14123.0,444,1,436.18,United Kingdom
14127.0,22,1,314.63,United Kingdom
14130.0,30,2,842.1800000000001,United Kingdom
14133.0,27,2,623.5,United Kingdom
14134.0,366,4,2805.14,United Kingdom
14135.0,38,9,3301.11,United Kingdom
14136.0,405,2,609.1800000000001,United Kingdom
14137.0,407,1,332.7,United Kingdom
14142.0,84,1,311.81,United Kingdom
14146.0,68,3,2375.54,United Kingdom
14150.0,71,1,306.18,United Kingdom
14151.0,384,2,679.45,United Kingdom
14152.0,370,1,301.31,United Kingdom
14154.0,407,1,530.34,United Kingdom
14156.0,1,32,97639.32,EIRE
14159.0,74,3,860.62,United Kingdom
14160.0,366,4,6617.24,United Kingdom
14161.0,81,2,788.28,United Kingdom
14162.0,4,1,177.68,United Kingdom
14167.0,42,2,300.3,United Kingdom
14171.0,441,1,135.0,United Kingdom
14173.0,442,1,23.6,United Kingdom
14175.0,41,1,322.58,United Kingdom
14176.0,9,4,576.9000000000001,United Kingdom
14180.0,8,9,1853.52,United Kingdom
14185.0,42,1,197.65,United Kingdom
14188.0,21,1,398.0,United Kingdom
14189.0,29,3,950.78,United Kingdom
14190.0,377,1,79.9,United Kingdom
14191.0,440,1,15.9,United Kingdom
14194.0,19,3,1681.77,United Kingdom
14198.0,372,2,282.89,United Kingdom
14201.0,71,1,67.24000000000001,United Kingdom
14204.0,449,1,371.27000000000004,United Kingdom
14207.0,399,1,157.8,United Kingdom
14209.0,44,2,604.9,United Kingdom
14210.0,8,4,1605.3,United Kingdom
14211.0,6,3,553.6,United Kingdom
14215.0,26,5,2181.2200000000003,United Kingdom
14217.0,22,4,378.8,United Kingdom
14220.0,69,1,312.98,United Kingdom
14221.0,50,1,312.95,United Kingdom
14224.0,31,1,244.3,United Kingdom
14225.0,407,1,643.5,United Kingdom
14227.0,381,1,438.03,United Kingdom
14229.0,3,2,762.13,United Kingdom
14233.0,22,2,630.95,United Kingdom
14236.0,83,1,189.3,United Kingdom
14237.0,85,1,161.0,United Kingdom
14238.0,37,3,434.23,United Kingdom
14239.0,27,6,852.69,United Kingdom
14241.0,407,1,120.0,United Kingdom
14242.0,37,1,138.35,United Kingdom
14243.0,29,3,800.4,United Kingdom
14244.0,372,1,366.41999999999996,United Kingdom
14248.0,29,1,302.58,United Kingdom
14249.0,390,1,327.95,United Kingdom
14256.0,76,2,1477.3600000000001,United Kingdom
14257.0,30,1,620.14,United Kingdom
14258.0,10,6,10507.66,United Kingdom
14270.0,43,1,492.65000000000003,United Kingdom
14274.0,398,1,256.6,United Kingdom
14276.0,1,2,649.09,United Kingdom
14277.0,406,2,587.87,France
14279.0,392,1,110.5,United Kingdom
14282.0,79,2,1468.0,United Kingdom
14285.0,370,2,427.84999999999997,United Kingdom
14286.0,447,1,1610.52,United Kingdom
14289.0,1,1,322.24,United Kingdom
14290.0,73,2,1648.19,United Kingdom
14291.0,442,1,408.51,United Kingdom
14293.0,16,5,1767.3700000000001,United Kingdom
14295.0,442,2,598.85,United Kingdom
14298.0,7,17,13178.94,United Kingdom
14299.0,29,9,4981.84,United Kingdom
14301.0,378,1,307.25,United Kingdom
14302.0,374,2,471.25,United Kingdom
14306.0,388,1,302.08,United Kingdom
14307.0,35,4,1796.09,United Kingdom
14309.0,7,3,588.39,United Kingdom
14312.0,22,2,436.37,United Kingdom
14320.0,44,3,914.72,United Kingdom
14321.0,45,1,326.82,United Kingdom
14322.0,371,1,118.2,United Kingdom
14324.0,405,1,361.81,United Kingdom
14327.0,385,2,636.36,United Kingdom
14329.0,40,3,2496.0,United Kingdom
14334.0,31,2,672.57,United Kingdom
14341.0,29,6,1243.16,United Kingdom
14343.0,401,1,250.15,United Kingdom
14344.0,69,3,355.65000000000003,United Kingdom
14346.0,8,1,262.44,United Kingdom
14347.0,448,1,82.6,United Kingdom
14355.0,77,1,174.4,United Kingdom
14365.0,393,1,324.5,United Kingdom
14368.0,31,1,155.0,United Kingdom
14369.0,373,1,169.69,United Kingdom
14370.0,388,1,257.05,United Kingdom
14371.0,6,1,100.5,United Kingdom
14373.0,69,1,76.55,United Kingdom
14376.0,394,1,215.46,United Kingdom
14379.0,6,1,110.98,United Kingdom
14380.0,393,1,48.96,United Kingdom
14386.0,8,1,142.4,United Kingdom
14388.0,84,2,635.09,United Kingdom
14390.0,84,1,223.7,United Kingdom
14395.0,45,2,689.36,United Kingdom
14396.0,82,3,886.16,United Kingdom
14399.0,386,1,458.4,United Kingdom
14401.0,26,5,1576.8600000000001,United Kingdom
14404.0,38,5,806.46,United Kingdom
14408.0,444,1,321.00000000000006,United Kingdom
14409.0,30,3,666.1,United Kingdom
14410.0,17,1,137.65,United Kingdom
14411.0,22,1,1063.0,United Kingdom
14413.0,74,3,588.2,United Kingdom
14414.0,70,1,217.2,United Kingdom
14415.0,15,5,2817.33,United Kingdom
14419.0,76,1,124.1,United Kingdom
14420.0,403,1,400.8,United Kingdom
14421.0,395,2,1021.5,United Kingdom
14422.0,379,3,1223.63,United Kingdom
14423.0,406,1,244.79999999999998,United Kingdom
14425.0,434,2,422.29,United Kingdom
14426.0,24,2,701.17,United Kingdom
14428.0,36,1,203.55,United Kingdom
14431.0,14,2,1007.61,United Kingdom
14437.0,77,1,63.0,United Kingdom
14438.0,17,1,131.9,United Kingdom
14439.0,31,3,6600.32,Greece
14440.0,28,4,2718.16,United Kingdom
14441.0,402,1,369.44,United Kingdom
14442.0,28,2,1514.33,Channel Islands
14443.0,21,2,608.4,United Kingdom
14448.0,75,1,102.35000000000001,United Kingdom
14449.0,83,1,210.24,United Kingdom
14450.0,32,1,161.03,United Kingdom
14451.0,378,2,389.48,United Kingdom
14454.0,382,2,323.9,United Kingdom
14457.0,22,1,113.64,United Kingdom
14460.0,22,3,251.4,United Kingdom
14461.0,402,1,308.39,United Kingdom
14462.0,19,3,456.52,United Kingdom
14465.0,14,4,1295.22,United Kingdom
14466.0,20,5,1340.5,United Kingdom
14467.0,24,2,241.54,United Kingdom
14468.0,445,1,204.24,United Kingdom
14469.0,391,1,439.15000000000003,United Kingdom
14471.0,444,1,208.82999999999998,United Kingdom
14472.0,46,3,905.52,United Kingdom
14475.0,16,1,306.55,United Kingdom
14477.0,8,2,330.0,United Kingdom
14478.0,394,2,578.68,United Kingdom
14479.0,77,2,529.53,United Kingdom
14480.0,429,1,303.85,United Kingdom
14481.0,389,1,416.32,United Kingdom
14483.0,448,1,120.0,United Kingdom
14484.0,434,1,435.45,United Kingdom
14487.0,80,1,125.10000000000001,United Kingdom
14491.0,84,1,127.2,United Kingdom
14494.0,443,1,114.3,United Kingdom
14495.0,371,1,51.0,United Kingdom
14496.0,23,2,538.8100000000001,United Kingdom
14497.0,20,2,697.0600000000001,United Kingdom
14498.0,73,1,166.22,United Kingdom
14501.0,31,1,66.93,United Kingdom
14502.0,3,2,453.59000000000003,United Kingdom
14505.0,48,5,3065.73,United Kingdom
14506.0,80,1,269.7,United Kingdom
14507.0,440,1,171.5,United Kingdom
14512.0,443,1,153.28,United Kingdom
14514.0,42,3,1648.88,United Kingdom
14519.0,395,2,206.09,United Kingdom
14520.0,2,1,165.0,United Kingdom
14522.0,395,1,200.20000000000002,United Kingdom
14524.0,72,1,275.45,United Kingdom
14525.0,38,5,1487.49,United Kingdom
14527.0,9,30,11501.38,United Kingdom
14530.0,8,2,897.79,United Kingdom
14532.0,25,4,1189.6200000000001,United Kingdom
14533.0,64,1,433.5,United Kingdom
14534.0,9,3,770.73,United Kingdom
14538.0,394,1,452.6,United Kingdom
14540.0,20,5,1339.81,United Kingdom
14541.0,27,3,681.98,United Kingdom
14543.0,7,8,3428.75,United Kingdom
14544.0,73,1,1121.92,United Kingdom
14545.0,385,1,349.25,United Kingdom
14546.0,382,2,1032.64,United Kingdom
14548.0,29,3,1006.68,United Kingdom
14549.0,22,2,605.46,United Kingdom
14551.0,393,1,148.85,United Kingdom
14553.0,50,1,201.94,United Kingdom
14555.0,13,2,488.59000000000003,United Kingdom
14556.0,400,1,348.71,United Kingdom
14558.0,391,2,388.05,United Kingdom
14560.0,14,11,2320.32,United Kingdom
14562.0,15,2,392.55,United Kingdom
14564.0,447,1,989.18,Channel Islands
14565.0,73,1,1167.41,United Kingdom
14572.0,35,1,335.63,United Kingdom
14573.0,83,2,649.9,United Kingdom
14574.0,444,1,143.70000000000002,United Kingdom
14576.0,83,1,35.400000000000006,United Kingdom
14577.0,74,3,670.64,United Kingdom
14584.0,371,1,194.63,United Kingdom
14587.0,16,3,523.92,United Kingdom
14589.0,83,1,39.75,United Kingdom
14590.0,381,7,1098.02,United Kingdom
14593.0,379,3,799.75,United Kingdom
14594.0,84,1,255.0,United Kingdom
14595.0,25,2,366.15000000000003,United Kingdom
14600.0,17,1,393.33000000000004,United Kingdom
14602.0,367,1,205.35999999999999,United Kingdom
14605.0,442,2,216.25,United Kingdom
14606.0,3,47,8261.42,United Kingdom
14607.0,384,4,5111.91,United Kingdom
14608.0,73,3,785.22,United Kingdom
14609.0,8,2,197.28,United Kingdom
14613.0,392,1,76.32000000000001,United Kingdom
14616.0,29,1,237.60000000000002,United Kingdom
14618.0,49,1,211.8,United Kingdom
14621.0,70,2,824.05,United Kingdom
14625.0,72,3,1619.6000000000001,United Kingdom
14626.0,413,2,768.98,United Kingdom
14628.0,394,1,379.13,United Kingdom
14631.0,10,1,309.5,United Kingdom
14637.0,388,1,106.67999999999999,United Kingdom
14639.0,3,3,1980.6000000000001,United Kingdom
14640.0,397,1,286.18,United Kingdom
14643.0,69,2,708.62,United Kingdom
14644.0,9,2,526.0,United Kingdom
14646.0,1,22,116417.41,Netherlands
14648.0,385,2,485.1,United Kingdom
14649.0,400,1,529.01,United Kingdom
14653.0,49,4,1470.84,United Kingdom
14654.0,450,1,246.86,United Kingdom
14657.0,37,1,416.08,United Kingdom
14659.0,9,2,774.97,United Kingdom
14662.0,27,2,211.75,United Kingdom
14665.0,8,3,731.66,United Kingdom
14667.0,3,13,4999.42,United Kingdom
14669.0,44,5,2308.38,United Kingdom
14670.0,443,1,190.47,United Kingdom
14672.0,47,2,441.14,United Kingdom
14673.0,79,1,373.49,United Kingdom
14679.0,442,1,438.74,United Kingdom
14680.0,6,15,13999.94,United Kingdom
14682.0,383,1,387.02,United Kingdom
14684.0,74,1,168.36,United Kingdom
14685.0,381,6,3140.02,United Kingdom
14686.0,370,2,316.97,United Kingdom
14688.0,2,5,1491.3700000000001,United Kingdom
14692.0,11,2,380.85,United Kingdom
14695.0,444,2,984.03,United Kingdom
14696.0,37,2,588.25,United Kingdom
14701.0,9,3,1155.65,United Kingdom
14702.0,6,8,2198.25,United Kingdom
14708.0,80,1,419.06,United Kingdom
14709.0,28,5,1730.3,United Kingdom
14710.0,441,2,73.5,United Kingdom
14713.0,34,5,997.3199999999999,United Kingdom
14714.0,399,1,149.0,United Kingdom
14715.0,10,3,533.88,United Kingdom
14717.0,445,1,81.3,United Kingdom
14723.0,69,4,612.63,United Kingdom
14729.0,85,1,313.49,United Kingdom
14732.0,50,6,1510.79,United Kingdom
14733.0,14,6,6940.72,United Kingdom
14735.0,21,11,2355.56,United Kingdom
14737.0,64,1,434.0,United Kingdom
14738.0,27,2,515.97,United Kingdom
14739.0,50,6,2929.73,United Kingdom
14741.0,73,2,495.3,United Kingdom
14744.0,9,5,928.03,United Kingdom
14748.0,80,2,470.42,United Kingdom
14750.0,447,1,112.03,United Kingdom
14751.0,396,2,126.45,United Kingdom
14754.0,7,2,587.43,United Kingdom
14755.0,8,5,1741.23,United Kingdom
14760.0,8,1,89.2,United Kingdom
14761.0,46,1,97.5,United Kingdom
14766.0,77,1,180.4,United Kingdom
14769.0,36,4,2349.37,United Kingdom
14770.0,34,1,278.6,United Kingdom
14771.0,448,1,287.37,United Kingdom
14775.0,83,1,406.56,United Kingdom
14776.0,24,1,558.36,United Kingdom
14778.0,20,1,334.05,United Kingdom
14779.0,34,2,348.15,United Kingdom
14782.0,31,1,200.10000000000002,United Kingdom
14783.0,370,1,307.3,United Kingdom
14784.0,35,1,114.68,United Kingdom
14790.0,430,2,567.96,United Kingdom
14794.0,45,1,179.1,United Kingdom
14796.0,3,7,2480.14,United Kingdom
14798.0,21,1,75.68,United Kingdom
14799.0,449,1,180.45,United Kingdom
14800.0,46,3,1757.84,United Kingdom
14803.0,4,1,542.15,United Kingdom
14805.0,25,1,109.25,United Kingdom
14810.0,18,3,463.64,United Kingdom
14813.0,81,2,155.43,United Kingdom
14819.0,429,1,30.64,United Kingdom
14820.0,389,1,115.2,United Kingdom
14821.0,78,3,138.25,United Kingdom
14825.0,8,3,637.77,United Kingdom
14826.0,407,1,177.9,United Kingdom
14828.0,48,4,3566.36,United Kingdom
14829.0,72,2,385.33,United Kingdom
14831.0,391,3,1676.57,United Kingdom
14837.0,396,1,277.68,United Kingdom
14838.0,448,1,119.10000000000001,United Kingdom
14839.0,415,1,425.06,United Kingdom
14841.0,70,4,1610.96,United Kingdom
14842.0,19,1,310.0,United Kingdom
14849.0,9,10,2441.11,United Kingdom
14850.0,23,1,325.75,United Kingdom
14854.0,398,1,302.06,United Kingdom
14861.0,384,3,606.36,United Kingdom
14865.0,83,2,68.4,United Kingdom
14866.0,77,1,103.67999999999999,United Kingdom
14867.0,47,4,724.58,United Kingdom
14869.0,374,2,1142.41,United Kingdom
14870.0,395,1,332.55,United Kingdom
14871.0,72,3,460.05,United Kingdom
14878.0,4,5,884.9300000000001,United Kingdom
14879.0,396,1,185.06,United Kingdom
14884.0,381,1,120.6,United Kingdom
14889.0,47,1,135.9,United Kingdom
14890.0,371,1,301.78999999999996,United Kingdom
14892.0,402,1,202.35000000000002,United Kingdom
14894.0,449,1,299.70000000000005,United Kingdom
14895.0,2,4,5772.99,United Kingdom
14896.0,77,3,879.27,United Kingdom
14897.0,8,2,476.66,United Kingdom
14898.0,14,5,1092.71,United Kingdom
14901.0,72,3,497.04999999999995,United Kingdom
14905.0,447,1,258.1,United Kingdom
14907.0,72,3,960.69,United Kingdom
14909.0,374,1,352.5,United Kingdom
14911.0,6,54,39886.49,EIRE
14912.0,393,1,39.67,Italy
14913.0,70,1,300.87,United Kingdom
14915.0,448,1,202.06,United Kingdom
14916.0,35,1,295.05,United Kingdom
14932.0,77,1,363.53,Channel Islands
14935.0,8,1,1784.71,Channel Islands
14940.0,444,1,182.01,United Kingdom
14942.0,441,1,109.35,United Kingdom
14943.0,374,1,107.62,United Kingdom
14944.0,8,4,1897.29,United Kingdom
14949.0,401,2,212.09,United Kingdom
14952.0,17,7,5050.82,United Kingdom
14954.0,414,1,167.27,United Kingdom
14955.0,444,1,163.77,United Kingdom
14958.0,447,1,186.36,United Kingdom
14959.0,8,1,178.66,United Kingdom
14961.0,9,5,4711.5,United Kingdom
14966.0,435,2,335.12,United Kingdom
14967.0,371,2,769.61,United Kingdom
14969.0,415,1,906.23,United Kingdom
14970.0,28,3,733.3,United Kingdom
14976.0,38,1,155.95,United Kingdom
14977.0,437,1,31.929999999999996,United Kingdom
14978.0,1,3,1142.45,United Kingdom
14979.0,447,1,439.46,United Kingdom
14980.0,448,1,150.68,United Kingdom
14983.0,400,1,183.20000000000002,United Kingdom
14984.0,409,1,117.0,United Kingdom
14985.0,69,1,124.51,United Kingdom
14986.0,395,1,323.38,United Kingdom
14987.0,77,5,729.9,United Kingdom
14989.0,373,1,342.4,United Kingdom
14990.0,442,1,200.23999999999998,United Kingdom
14997.0,367,1,230.4,United Kingdom
15002.0,8,6,2742.86,United Kingdom
15003.0,380,3,586.31,United Kingdom
15005.0,21,10,2294.52,United Kingdom
15012.0,85,1,191.06,United Kingdom
15013.0,368,2,331.17,United Kingdom
15015.0,381,5,554.37,United Kingdom
15018.0,79,1,111.25,United Kingdom
15021.0,78,1,205.64000000000001,United Kingdom
15022.0,388,1,281.05,United Kingdom
15023.0,36,3,1724.98,United Kingdom
15024.0,8,3,688.09,United Kingdom
15028.0,80,1,185.97,United Kingdom
15031.0,384,3,841.14,United Kingdom
15032.0,78,3,4276.0,United Kingdom
15033.0,41,1,570.07,United Kingdom
15034.0,49,2,1426.35,United Kingdom
15038.0,81,1,126.42999999999999,United Kingdom
15039.0,8,18,6410.1900000000005,United Kingdom
15044.0,6,13,6526.6,United Kingdom
15046.0,13,7,2054.22,United Kingdom
15048.0,80,1,98.7,United Kingdom
15051.0,373,2,766.12,United Kingdom
15052.0,30,1,215.78,United Kingdom
15055.0,434,1,255.37,United Kingdom
15057.0,27,2,1435.1,United Kingdom
15058.0,11,3,478.07,United Kingdom
15059.0,8,7,1212.78,United Kingdom
15061.0,12,33,40531.83,United Kingdom
15062.0,70,1,209.08,United Kingdom
15064.0,428,1,324.99,United Kingdom
15065.0,3,1,773.66,United Kingdom
15070.0,84,2,431.0,United Kingdom
15073.0,393,1,478.9,United Kingdom
15077.0,441,1,873.48,United Kingdom
15078.0,1,9,3067.04,United Kingdom
15079.0,26,4,1247.77,United Kingdom
15081.0,78,1,111.15,United Kingdom
15082.0,380,1,93.35000000000001,United Kingdom
15085.0,441,1,347.54,United Kingdom
15090.0,19,1,381.32,United Kingdom
15091.0,386,2,565.9,United Kingdom
15093.0,50,5,4084.77,United Kingdom
15095.0,399,1,274.89,United Kingdom
15100.0,45,4,1093.1999999999998,United Kingdom
15101.0,71,1,102.28,United Kingdom
15107.0,22,6,319.5,United Kingdom
15109.0,447,1,231.2,United Kingdom
15110.0,30,1,169.65,United Kingdom
15111.0,84,1,288.5,United Kingdom
15114.0,13,1,259.05,United Kingdom
15115.0,444,1,191.74,United Kingdom
15122.0,9,1,397.04,United Kingdom
15126.0,398,1,192.45000000000002,United Kingdom
15129.0,3,1,355.40000000000003,United Kingdom
15133.0,13,1,333.2,United Kingdom
15137.0,391,1,392.82,United Kingdom
15139.0,48,1,122.10000000000001,United Kingdom
15144.0,24,2,748.52,United Kingdom
15146.0,3,1,834.22,United Kingdom
15152.0,412,1,518.14,United Kingdom
15157.0,69,2,1533.66,United Kingdom
15159.0,27,4,2698.12,United Kingdom
15160.0,68,1,158.16,United Kingdom
15162.0,443,1,312.9,United Kingdom
15164.0,50,2,379.77,United Kingdom
15165.0,84,1,487.75,United Kingdom
15167.0,32,2,849.03,United Kingdom
15169.0,438,1,356.17,United Kingdom
15171.0,42,1,1289.5,United Kingdom
15174.0,34,1,135.75,United Kingdom
15176.0,379,1,988.04,United Kingdom
15179.0,30,3,2969.92,United Kingdom
15180.0,78,1,87.5,United Kingdom
15181.0,442,1,162.72,United Kingdom
15182.0,368,1,564.8910000000001,United Kingdom
15184.0,435,1,123.19,United Kingdom
15186.0,408,1,163.4,United Kingdom
15188.0,437,1,310.43,United Kingdom
15189.0,16,3,1032.14,United Kingdom
15191.0,400,2,342.75,United Kingdom
15192.0,76,2,626.24,United Kingdom
15194.0,23,9,3693.15,United Kingdom
15196.0,438,1,152.25,United Kingdom
15197.0,69,2,674.46,United Kingdom
15198.0,401,1,80.8,United Kingdom
15199.0,19,1,353.09999999999997,United Kingdom
15203.0,23,3,958.01,United Kingdom
15204.0,68,1,316.58,United Kingdom
15208.0,65,1,65.4,United Kingdom
15209.0,441,1,178.98000000000002,United Kingdom
15211.0,76,1,383.07,United Kingdom
15213.0,30,2,328.35,United Kingdom
15218.0,30,2,956.01,United Kingdom
15221.0,78,1,403.25,United Kingdom
15222.0,30,5,1694.64,United Kingdom
15223.0,402,2,436.6,United Kingdom
15224.0,69,3,405.48,United Kingdom
15226.0,22,1,154.41,United Kingdom
15227.0,28,1,318.23,United Kingdom
15228.0,6,1,904.85,United Kingdom
15235.0,20,8,1313.04,United Kingdom
15236.0,10,1,321.05,United Kingdom
15240.0,23,2,862.67,United Kingdom
15244.0,377,1,280.51,United Kingdom
15246.0,70,1,186.0,United Kingdom
15251.0,372,2,4026.94,United Kingdom
15255.0,448,1,260.44,United Kingdom
15259.0,394,1,302.55,United Kingdom
15260.0,84,5,1120.01,United Kingdom
15262.0,35,1,178.95000000000002,United Kingdom
15265.0,449,1,294.14,United Kingdom
15266.0,49,3,411.5,United Kingdom
15270.0,13,7,2695.46,United Kingdom
15271.0,49,2,364.84999999999997,United Kingdom
15272.0,374,1,464.57,United Kingdom
15278.0,376,2,257.71999999999997,United Kingdom
15279.0,66,2,642.64,United Kingdom
15281.0,44,1,780.42,United Kingdom
15287.0,449,1,58.2,United Kingdom
15288.0,76,2,500.15000000000003,United Kingdom
15290.0,6,4,852.8299999999999,United Kingdom
15291.0,37,11,4002.4900000000002,United Kingdom
15293.0,377,1,247.5,United Kingdom
15296.0,38,2,2409.76,United Kingdom
15298.0,36,5,1639.53,United Kingdom
15299.0,83,4,2566.5299999999997,United Kingdom
15301.0,80,1,673.37,United Kingdom
15302.0,442,1,308.0,United Kingdom
15303.0,1,2,876.22,United Kingdom
15304.0,80,1,123.15,United Kingdom
15306.0,370,1,387.51,United Kingdom
15309.0,447,1,273.75,United Kingdom
15311.0,1,60,33607.75,United Kingdom
15312.0,66,4,1084.63,United Kingdom
15316.0,38,1,165.0,United Kingdom
15317.0,388,1,129.75,United Kingdom
15321.0,3,2,1571.13,United Kingdom
15323.0,373,1,108.2,United Kingdom
15324.0,412,1,140.22000000000003,United Kingdom
15325.0,373,1,215.5,United Kingdom
15326.0,45,4,1402.08,United Kingdom
15329.0,437,1,318.36,United Kingdom
15332.0,77,4,1661.06,Lithuania
15338.0,388,1,283.43,United Kingdom
15339.0,30,2,393.3,United Kingdom
15346.0,44,1,252.42000000000002,United Kingdom
15347.0,77,1,201.60000000000002,United Kingdom
15350.0,85,1,115.65,United Kingdom
15351.0,81,1,274.67,United Kingdom
15353.0,79,2,597.24,United Kingdom
15356.0,8,3,619.73,United Kingdom
15358.0,9,9,3566.41,United Kingdom
15359.0,374,8,181.35,United Kingdom
15361.0,73,1,418.92,United Kingdom
15362.0,450,1,310.75,United Kingdom
15363.0,84,1,326.0,United Kingdom
15365.0,27,2,533.73,United Kingdom
15366.0,69,1,105.54,United Kingdom
15367.0,440,1,785.62,United Kingdom
15369.0,387,4,1120.0,United Kingdom
15370.0,8,2,754.22,United Kingdom
15371.0,374,1,59.400000000000006,United Kingdom
15372.0,372,4,2416.08,United Kingdom
15373.0,1,4,900.0,United Kingdom
15375.0,401,1,60.959999999999994,United Kingdom
15379.0,34,3,2682.09,United Kingdom
15380.0,76,4,907.52,United Kingdom
15382.0,7,3,4175.55,United Kingdom
15384.0,71,1,303.57,United Kingdom
15385.0,389,1,307.8,United Kingdom
15389.0,393,1,854.8,United Kingdom
15392.0,71,1,338.98,United Kingdom
15393.0,404,2,363.21000000000004,United Kingdom
15394.0,70,2,885.06,United Kingdom
15395.0,37,1,107.45,United Kingdom
15397.0,1,1,94.0,United Kingdom
15403.0,442,1,95.75999999999999,United Kingdom
15406.0,12,1,252.29,United Kingdom
15407.0,17,1,165.0,United Kingdom
15409.0,432,1,131.25,United Kingdom
15413.0,403,5,6798.72,United Kingdom
15415.0,24,1,572.8100000000001,United Kingdom
15416.0,388,1,389.03000000000003,United Kingdom
15420.0,389,3,340.44,United Kingdom
15421.0,21,3,1045.23,United Kingdom
15422.0,34,3,396.69,United Kingdom
15425.0,375,1,762.69,United Kingdom
15426.0,80,1,411.42,United Kingdom
15428.0,433,1,184.44,United Kingdom
15434.0,395,1,285.35,United Kingdom
15441.0,441,1,301.57,United Kingdom
15443.0,32,1,437.71,United Kingdom
15446.0,437,1,123.43,United Kingdom
15447.0,42,1,155.17,United Kingdom
15448.0,24,2,788.81,United Kingdom
15454.0,73,1,179.1,United Kingdom
15456.0,70,4,862.49,United Kingdom
15460.0,65,1,216.76,United Kingdom
15464.0,49,1,1048.85,United Kingdom
15465.0,4,12,3764.8599999999997,United Kingdom
15466.0,448,1,744.21,United Kingdom
15479.0,444,1,147.4,United Kingdom
15480.0,387,2,1636.38,Malta
15482.0,70,5,1295.92,United Kingdom
15483.0,395,1,175.26,United Kingdom
15484.0,445,1,689.5,United Kingdom
15485.0,47,5,2501.55,United Kingdom
15487.0,391,1,231.32,United Kingdom
15489.0,404,1,214.0,United Kingdom
15494.0,440,1,917.76,United Kingdom
15497.0,31,4,2376.11,United Kingdom
15498.0,31,7,7448.56,United Kingdom
15499.0,435,1,161.6,United Kingdom
15502.0,79,3,929.4,United Kingdom
15503.0,74,2,267.15,United Kingdom
15504.0,377,1,147.71,United Kingdom
15510.0,42,1,250.0,United Kingdom
15512.0,71,2,140.2,United Kingdom
15513.0,28,6,3687.76,United Kingdom
15514.0,72,7,3354.4,United Kingdom
15518.0,30,5,1136.18,United Kingdom
15521.0,415,1,531.72,United Kingdom
15523.0,441,3,1173.53,United Kingdom
15525.0,85,1,313.93,United Kingdom
15527.0,27,6,1592.54,United Kingdom
15529.0,35,3,570.89,United Kingdom
15532.0,69,1,356.35,United Kingdom
15534.0,437,1,162.25,United Kingdom
15535.0,39,2,292.54,United Kingdom
15538.0,375,1,545.9,United Kingdom
15542.0,449,2,540.73,United Kingdom
15544.0,13,4,1829.65,United Kingdom
15545.0,82,1,135.32999999999998,United Kingdom
15547.0,27,4,2363.82,United Kingdom
15549.0,27,3,1280.9,United Kingdom
15550.0,13,5,838.61,United Kingdom
15555.0,73,6,2665.11,United Kingdom
15561.0,375,1,336.27,United Kingdom
15562.0,63,2,495.06000000000006,United Kingdom
15563.0,70,2,698.99,United Kingdom
15564.0,387,1,35.04,United Kingdom
15566.0,435,1,138.22,United Kingdom
15569.0,44,1,288.5,United Kingdom
15570.0,14,5,1669.19,United Kingdom
15571.0,445,1,118.25999999999999,United Kingdom
15573.0,440,1,278.08,United Kingdom
15574.0,70,3,590.15,United Kingdom
15577.0,17,3,168.75,United Kingdom
15579.0,25,1,199.6,United Kingdom
15580.0,382,1,99.69,United Kingdom
15581.0,65,16,1315.94,United Kingdom
15584.0,382,1,357.04,United Kingdom
15586.0,371,2,955.26,United Kingdom
15587.0,63,1,344.88,United Kingdom
